"country_region","semana","casos_semana","crescimento_pct_wow"
"Guyana","2020-06-29","43","-6.52"
"Guyana","2020-07-06","24","-44.19"
"Guyana","2020-07-13","39","62.50"
"Guyana","2020-07-20","34","-12.82"
"Guyana","2020-07-27","19","-44.12"
"Haiti","2020-01-20","0",NULL
"Haiti","2020-01-27","0",NULL
"Haiti","2020-02-03","0",NULL
"Haiti","2020-02-10","0",NULL
"Haiti","2020-02-17","0",NULL
"Haiti","2020-02-24","0",NULL
"Haiti","2020-03-02","0",NULL
"Haiti","2020-03-09","0",NULL
"Haiti","2020-03-16","2",NULL
"Haiti","2020-03-23","13","550.00"
"Haiti","2020-03-30","6","-53.85"
"Haiti","2020-04-06","12","100.00"
"Haiti","2020-04-13","14","16.67"
"Haiti","2020-04-20","27","92.86"
"Haiti","2020-04-27","14","-48.15"
"Haiti","2020-05-04","94","571.43"
"Haiti","2020-05-11","274","191.49"
"Haiti","2020-05-18","409","49.27"
"Haiti","2020-05-25","1259","207.82"
"Haiti","2020-06-01","1210","-3.89"
"Haiti","2020-06-08","831","-31.32"
"Haiti","2020-06-15","912","9.75"
"Haiti","2020-06-22","700","-23.25"
"Haiti","2020-06-29","556","-20.57"
"Haiti","2020-07-06","394","-29.14"
"Haiti","2020-07-13","326","-17.26"
"Haiti","2020-07-20","262","-19.63"
"Haiti","2020-07-27","25","-90.46"
"Holy See","2020-01-20","0",NULL
"Holy See","2020-01-27","0",NULL
"Holy See","2020-02-03","0",NULL
"Holy See","2020-02-10","0",NULL
"Holy See","2020-02-17","0",NULL
"Holy See","2020-02-24","0",NULL
"Holy See","2020-03-02","1",NULL
"Holy See","2020-03-09","0","-100.00"
"Holy See","2020-03-16","0",NULL
"Holy See","2020-03-23","5",NULL
"Holy See","2020-03-30","1","-80.00"
"Holy See","2020-04-06","1","0.00"
"Holy See","2020-04-13","0","-100.00"
"Holy See","2020-04-20","1",NULL
"Holy See","2020-04-27","2","100.00"
"Holy See","2020-05-04","1","-50.00"
"Holy See","2020-05-11","0","-100.00"
"Holy See","2020-05-18","0",NULL
"Holy See","2020-05-25","0",NULL
"Holy See","2020-06-01","0",NULL
"Holy See","2020-06-08","0",NULL
"Holy See","2020-06-15","0",NULL
"Holy See","2020-06-22","0",NULL
"Holy See","2020-06-29","0",NULL
"Holy See","2020-07-06","0",NULL
"Holy See","2020-07-13","0",NULL
"Holy See","2020-07-20","0",NULL
"Holy See","2020-07-27","0",NULL
"Honduras","2020-01-20","0",NULL
"Honduras","2020-01-27","0",NULL
"Honduras","2020-02-03","0",NULL
"Honduras","2020-02-10","0",NULL
"Honduras","2020-02-17","0",NULL
"Honduras","2020-02-24","0",NULL
"Honduras","2020-03-02","0",NULL
"Honduras","2020-03-09","3",NULL
"Honduras","2020-03-16","23","666.67"
"Honduras","2020-03-23","84","265.22"
"Honduras","2020-03-30","158","88.10"
"Honduras","2020-04-06","125","-20.89"
"Honduras","2020-04-13","79","-36.80"
"Honduras","2020-04-20","155","96.20"
"Honduras","2020-04-27","428","176.13"
"Honduras","2020-05-04","917","114.25"
"Honduras","2020-05-11","694","-24.32"
"Honduras","2020-05-18","1304","87.90"
"Honduras","2020-05-25","1252","-3.99"
"Honduras","2020-06-01","1125","-10.14"
"Honduras","2020-06-08","2531","124.98"
"Honduras","2020-06-15","3911","54.52"
"Honduras","2020-06-22","5313","35.85"
"Honduras","2020-06-29","5861","10.31"
"Honduras","2020-07-06","4147","-29.24"
"Honduras","2020-07-13","5745","38.53"
"Honduras","2020-07-20","5441","-5.29"
"Honduras","2020-07-27","465","-91.45"
"Hungary","2020-01-20","0",NULL
"Hungary","2020-01-27","0",NULL
"Hungary","2020-02-03","0",NULL
"Hungary","2020-02-10","0",NULL
"Hungary","2020-02-17","0",NULL
"Hungary","2020-02-24","0",NULL
"Hungary","2020-03-02","7",NULL
"Hungary","2020-03-09","25","257.14"
"Hungary","2020-03-16","99","296.00"
"Hungary","2020-03-23","277","179.80"
"Hungary","2020-03-30","325","17.33"
"Hungary","2020-04-06","677","108.31"
"Hungary","2020-04-13","506","-25.26"
"Hungary","2020-04-20","584","15.42"
"Hungary","2020-04-27","498","-14.73"
"Hungary","2020-05-04","265","-46.79"
"Hungary","2020-05-11","246","-7.17"
"Hungary","2020-05-18","232","-5.69"
"Hungary","2020-05-25","135","-41.81"
"Hungary","2020-06-01","132","-2.22"
"Hungary","2020-06-08","61","-53.79"
"Hungary","2020-06-15","25","-59.02"
"Hungary","2020-06-22","48","92.00"
"Hungary","2020-06-29","41","-14.58"
"Hungary","2020-07-06","51","24.39"
"Hungary","2020-07-13","99","94.12"
"Hungary","2020-07-20","102","3.03"
"Hungary","2020-07-27","13","-87.25"
"Iceland","2020-01-20","0",NULL
"Iceland","2020-01-27","0",NULL
"Iceland","2020-02-03","0",NULL
"Iceland","2020-02-10","0",NULL
"Iceland","2020-02-17","0",NULL
"Iceland","2020-02-24","3",NULL
"Iceland","2020-03-02","47","1466.67"
"Iceland","2020-03-09","121","157.45"
"Iceland","2020-03-16","397","228.10"
"Iceland","2020-03-23","452","13.85"
"Iceland","2020-03-30","466","3.10"
"Iceland","2020-04-06","215","-53.86"
"Iceland","2020-04-13","70","-67.44"
"Iceland","2020-04-20","21","-70.00"
"Iceland","2020-04-27","7","-66.67"
"Iceland","2020-05-04","2","-71.43"
"Iceland","2020-05-11","1","-50.00"
"Iceland","2020-05-18","2","100.00"
"Iceland","2020-05-25","2","0.00"
"Iceland","2020-06-01","1","-50.00"
"Iceland","2020-06-08","3","200.00"
"Iceland","2020-06-15","5","66.67"
"Iceland","2020-06-22","6","20.00"
"Iceland","2020-06-29","9","50.00"
"Iceland","2020-07-06","3","-66.67"
"Iceland","2020-07-13","6","100.00"
"Iceland","2020-07-20","8","33.33"
"Iceland","2020-07-27","7","-12.50"
"India","2020-01-20","0",NULL
"India","2020-01-27","2",NULL
"India","2020-02-03","1","-50.00"
"India","2020-02-10","0","-100.00"
"India","2020-02-17","0",NULL
"India","2020-02-24","0",NULL
"India","2020-03-02","36",NULL
"India","2020-03-09","74","105.56"
"India","2020-03-16","283","282.43"
"India","2020-03-23","628","121.91"
"India","2020-03-30","2564","308.28"
"India","2020-04-06","5617","119.07"
"India","2020-04-13","8410","49.72"
"India","2020-04-20","10275","22.18"
"India","2020-04-27","14615","42.24"
"India","2020-05-04","24656","68.70"
"India","2020-05-11","28537","15.74"
"India","2020-05-18","42838","50.11"
"India","2020-05-25","52073","21.56"
"India","2020-06-01","66877","28.43"
"India","2020-06-08","74938","12.05"
"India","2020-06-15","92858","23.91"
"India","2020-06-22","123036","32.50"
"India","2020-06-29","149095","21.18"
"India","2020-07-06","180841","21.29"
"India","2020-07-13","239952","32.69"
"India","2020-07-20","317410","32.28"
"India","2020-07-27","44457","-85.99"
"Indonesia","2020-01-20","0",NULL
"Indonesia","2020-01-27","0",NULL
"Indonesia","2020-02-03","0",NULL
"Indonesia","2020-02-10","0",NULL
"Indonesia","2020-02-17","0",NULL
"Indonesia","2020-02-24","0",NULL
"Indonesia","2020-03-02","6",NULL
"Indonesia","2020-03-09","111","1750.00"
"Indonesia","2020-03-16","397","257.66"
"Indonesia","2020-03-23","771","94.21"
"Indonesia","2020-03-30","988","28.15"
"Indonesia","2020-04-06","1968","99.19"
"Indonesia","2020-04-13","2334","18.60"
"Indonesia","2020-04-20","2307","-1.16"
"Indonesia","2020-04-27","2310","0.13"
"Indonesia","2020-05-04","2840","22.94"
"Indonesia","2020-05-11","3482","22.61"
"Indonesia","2020-05-18","4757","36.62"
"Indonesia","2020-05-25","4202","-11.67"
"Indonesia","2020-06-01","4713","12.16"
"Indonesia","2020-06-08","7091","50.46"
"Indonesia","2020-06-15","7614","7.38"
"Indonesia","2020-06-22","8119","6.63"
"Indonesia","2020-06-29","9739","19.95"
"Indonesia","2020-07-06","11950","22.70"
"Indonesia","2020-07-13","10822","-9.44"
"Indonesia","2020-07-20","12257","13.26"
"Indonesia","2020-07-27","1525","-87.56"
"Iran","2020-01-20","0",NULL
"Iran","2020-01-27","0",NULL
"Iran","2020-02-03","0",NULL
"Iran","2020-02-10","0",NULL
"Iran","2020-02-17","43",NULL
"Iran","2020-02-24","935","2074.42"
"Iran","2020-03-02","5588","497.65"
"Iran","2020-03-09","7372","31.93"
"Iran","2020-03-16","7700","4.45"
"Iran","2020-03-23","16671","116.51"
"Iran","2020-03-30","19917","19.47"
"Iran","2020-04-06","13460","-32.42"
"Iran","2020-04-13","10525","-21.81"
"Iran","2020-04-20","8270","-21.43"
"Iran","2020-04-27","6943","-16.05"
"Iran","2020-05-04","10179","46.61"
"Iran","2020-05-11","12595","23.74"
"Iran","2020-05-18","15503","23.09"
"Iran","2020-05-25","15765","1.69"
"Iran","2020-06-01","20323","28.91"
"Iran","2020-06-08","15638","-23.05"
"Iran","2020-06-15","17525","12.07"
"Iran","2020-06-22","17717","1.10"
"Iran","2020-06-29","17769","0.29"
"Iran","2020-07-06","16865","-5.09"
"Iran","2020-07-13","16485","-2.25"
"Iran","2020-07-20","17384","5.45"
"Iran","2020-07-27","2434","-86.00"
"Iraq","2020-01-20","0",NULL
"Iraq","2020-01-27","0",NULL
"Iraq","2020-02-03","0",NULL
"Iraq","2020-02-10","0",NULL
"Iraq","2020-02-17","0",NULL
"Iraq","2020-02-24","19",NULL
"Iraq","2020-03-02","41","115.79"
"Iraq","2020-03-09","56","36.59"
"Iraq","2020-03-16","117","108.93"
"Iraq","2020-03-23","314","168.38"
"Iraq","2020-03-30","414","31.85"
"Iraq","2020-04-06","391","-5.56"
"Iraq","2020-04-13","187","-52.17"
"Iraq","2020-04-20","281","50.27"
"Iraq","2020-04-27","476","69.40"
"Iraq","2020-05-04","471","-1.05"
"Iraq","2020-05-11","637","35.24"
"Iraq","2020-05-18","1065","67.19"
"Iraq","2020-05-25","1970","84.98"
"Iraq","2020-06-01","5927","200.86"
"Iraq","2020-06-08","7843","32.33"
"Iraq","2020-06-15","10659","35.90"
"Iraq","2020-06-22","14534","36.35"
"Iraq","2020-06-29","15077","3.74"
"Iraq","2020-07-06","17027","12.93"
"Iraq","2020-07-13","15024","-11.76"
"Iraq","2020-07-20","17502","16.49"
"Iraq","2020-07-27","2553","-85.41"
"Ireland","2020-01-20","0",NULL
"Ireland","2020-01-27","0",NULL
"Ireland","2020-02-03","0",NULL
"Ireland","2020-02-10","0",NULL
"Ireland","2020-02-17","0",NULL
"Ireland","2020-02-24","1",NULL
"Ireland","2020-03-02","18","1700.00"
"Ireland","2020-03-09","110","511.11"
"Ireland","2020-03-16","777","606.36"
"Ireland","2020-03-23","1709","119.95"
"Ireland","2020-03-30","2379","39.20"
"Ireland","2020-04-06","4661","95.92"
"Ireland","2020-04-13","5596","20.06"
"Ireland","2020-04-20","4011","-28.32"
"Ireland","2020-04-27","2244","-44.05"
"Ireland","2020-05-04","1490","-33.60"
"Ireland","2020-05-11","1116","-25.10"
"Ireland","2020-05-18","527","-52.78"
"Ireland","2020-05-25","351","-33.40"
"Ireland","2020-06-01","211","-39.89"
"Ireland","2020-06-08","102","-51.66"
"Ireland","2020-06-15","76","-25.49"
"Ireland","2020-06-22","60","-21.05"
"Ireland","2020-06-29","88","46.67"
"Ireland","2020-07-06","101","14.77"
"Ireland","2020-07-13","132","30.69"
"Ireland","2020-07-20","121","-8.33"
"Ireland","2020-07-27","11","-90.91"
"Israel","2020-01-20","0",NULL
"Israel","2020-01-27","0",NULL
"Israel","2020-02-03","0",NULL
"Israel","2020-02-10","0",NULL
"Israel","2020-02-17","1",NULL
"Israel","2020-02-24","9","800.00"
"Israel","2020-03-02","51","466.67"
"Israel","2020-03-09","152","198.04"
"Israel","2020-03-16","670","340.79"
"Israel","2020-03-23","3364","402.09"
"Israel","2020-03-30","4183","24.35"
"Israel","2020-04-06","2715","-35.09"
"Israel","2020-04-13","2346","-13.59"
"Israel","2020-04-20","1952","-16.79"
"Israel","2020-04-27","765","-60.81"
"Israel","2020-05-04","269","-64.84"
"Israel","2020-05-11","140","-47.96"
"Israel","2020-05-18","100","-28.57"
"Israel","2020-05-25","354","254.00"
"Israel","2020-06-01","792","123.73"
"Israel","2020-06-08","1192","50.51"
"Israel","2020-06-15","1723","44.55"
"Israel","2020-06-22","2977","72.78"
"Israel","2020-06-29","6203","108.36"
"Israel","2020-07-06","8712","40.45"
"Israel","2020-07-13","11619","33.37"
"Israel","2020-07-20","11667","0.41"
"Israel","2020-07-27","2029","-82.61"
"Italy","2020-01-20","0",NULL
"Italy","2020-01-27","2",NULL
"Italy","2020-02-03","1","-50.00"
"Italy","2020-02-10","0","-100.00"
"Italy","2020-02-17","152",NULL
"Italy","2020-02-24","1539","912.50"
"Italy","2020-03-02","5681","269.14"
"Italy","2020-03-09","17372","205.79"
"Italy","2020-03-16","34391","97.97"
"Italy","2020-03-23","38551","12.10"
"Italy","2020-03-30","31259","-18.92"
"Italy","2020-04-06","27415","-12.30"
"Italy","2020-04-13","22609","-17.53"
"Italy","2020-04-20","18703","-17.28"
"Italy","2020-04-27","13042","-30.27"
"Italy","2020-05-04","8353","-35.95"
"Italy","2020-05-11","6365","-23.80"
"Italy","2020-05-18","4423","-30.51"
"Italy","2020-05-25","3139","-29.03"
"Italy","2020-06-01","2001","-36.25"
"Italy","2020-06-08","1991","-0.50"
"Italy","2020-06-15","1658","-16.73"
"Italy","2020-06-22","1811","9.23"
"Italy","2020-06-29","1301","-28.16"
"Italy","2020-07-06","1450","11.45"
"Italy","2020-07-13","1373","-5.31"
"Italy","2020-07-20","1684","22.65"
"Italy","2020-07-27","168","-90.02"
"Jamaica","2020-01-20","0",NULL
"Jamaica","2020-01-27","0",NULL
"Jamaica","2020-02-03","0",NULL
"Jamaica","2020-02-10","0",NULL
"Jamaica","2020-02-17","0",NULL
"Jamaica","2020-02-24","0",NULL
"Jamaica","2020-03-02","0",NULL
"Jamaica","2020-03-09","10",NULL
"Jamaica","2020-03-16","9","-10.00"
"Jamaica","2020-03-23","13","44.44"
"Jamaica","2020-03-30","26","100.00"
"Jamaica","2020-04-06","11","-57.69"
"Jamaica","2020-04-13","104","845.45"
"Jamaica","2020-04-20","177","70.19"
"Jamaica","2020-04-27","119","-32.77"
"Jamaica","2020-05-04","33","-72.27"
"Jamaica","2020-05-11","18","-45.45"
"Jamaica","2020-05-18","32","77.78"
"Jamaica","2020-05-25","34","6.25"
"Jamaica","2020-06-01","12","-64.71"
"Jamaica","2020-06-08","19","58.33"
"Jamaica","2020-06-15","42","121.05"
"Jamaica","2020-06-22","37","-11.90"
"Jamaica","2020-06-29","36","-2.70"
"Jamaica","2020-07-06","26","-27.78"
"Jamaica","2020-07-13","32","23.08"
"Jamaica","2020-07-20","52","62.50"
"Jamaica","2020-07-27","11","-78.85"
"Japan","2020-01-20","2",NULL
"Japan","2020-01-27","16","700.00"
"Japan","2020-02-03","4","-75.00"
"Japan","2020-02-10","36","800.00"
"Japan","2020-02-17","89","147.22"
"Japan","2020-02-24","110","23.60"
"Japan","2020-03-02","240","118.18"
"Japan","2020-03-09","327","36.25"
"Japan","2020-03-16","278","-14.98"
"Japan","2020-03-23","803","188.85"
"Japan","2020-03-30","1969","145.21"
"Japan","2020-04-06","3597","82.68"
"Japan","2020-04-13","3441","-4.34"
"Japan","2020-04-20","2491","-27.61"
"Japan","2020-04-27","1656","-33.52"
"Japan","2020-05-04","763","-53.93"
"Japan","2020-05-11","402","-47.31"
"Japan","2020-05-18","225","-44.03"
"Japan","2020-05-25","300","33.33"
"Japan","2020-06-01","288","-4.00"
"Japan","2020-06-08","330","14.58"
"Japan","2020-06-15","411","24.55"
"Japan","2020-06-22","586","42.58"
"Japan","2020-06-29","1302","122.18"
"Japan","2020-07-06","2173","66.90"
"Japan","2020-07-13","3605","65.90"
"Japan","2020-07-20","5102","41.53"
"Japan","2020-07-27","594","-88.36"
"Jordan","2020-01-20","0",NULL
"Jordan","2020-01-27","0",NULL
"Jordan","2020-02-03","0",NULL
"Jordan","2020-02-10","0",NULL
"Jordan","2020-02-17","0",NULL
"Jordan","2020-02-24","0",NULL
"Jordan","2020-03-02","1",NULL
"Jordan","2020-03-09","7","600.00"
"Jordan","2020-03-16","104","1385.71"
"Jordan","2020-03-23","147","41.35"
"Jordan","2020-03-30","86","-41.50"
"Jordan","2020-04-06","44","-48.84"
"Jordan","2020-04-13","28","-36.36"
"Jordan","2020-04-20","30","7.14"
"Jordan","2020-04-27","14","-53.33"
"Jordan","2020-05-04","79","464.29"
"Jordan","2020-05-11","73","-7.59"
"Jordan","2020-05-18","95","30.14"
"Jordan","2020-05-25","31","-67.37"
"Jordan","2020-06-01","69","122.58"
"Jordan","2020-06-08","153","121.74"
"Jordan","2020-06-15","72","-52.94"
"Jordan","2020-06-22","88","22.22"
"Jordan","2020-06-29","43","-51.14"
"Jordan","2020-07-06","15","-65.12"
"Jordan","2020-07-13","39","160.00"
"Jordan","2020-07-20","60","53.85"
"Jordan","2020-07-27","8","-86.67"
"Kazakhstan","2020-01-20","0",NULL
"Kazakhstan","2020-01-27","0",NULL
"Kazakhstan","2020-02-03","0",NULL
"Kazakhstan","2020-02-10","0",NULL
"Kazakhstan","2020-02-17","0",NULL
"Kazakhstan","2020-02-24","0",NULL
"Kazakhstan","2020-03-02","0",NULL
"Kazakhstan","2020-03-09","9",NULL
"Kazakhstan","2020-03-16","51","466.67"
"Kazakhstan","2020-03-23","224","339.22"
"Kazakhstan","2020-03-30","300","33.93"
"Kazakhstan","2020-04-06","367","22.33"
