"country_region","semana","mortes_semana","crescimento_pct_wow"
"Guinea","2020-03-09","0",NULL
"Guinea","2020-03-16","0",NULL
"Guinea","2020-03-23","0",NULL
"Guinea","2020-03-30","0",NULL
"Guinea","2020-04-06","0",NULL
"Guinea","2020-04-13","5",NULL
"Guinea","2020-04-20","2","-60.00"
"Guinea","2020-04-27","0","-100.00"
"Guinea","2020-05-04","4",NULL
"Guinea","2020-05-11","5","25.00"
"Guinea","2020-05-18","4","-20.00"
"Guinea","2020-05-25","3","-25.00"
"Guinea","2020-06-01","0","-100.00"
"Guinea","2020-06-08","2",NULL
"Guinea","2020-06-15","2","0.00"
"Guinea","2020-06-22","4","100.00"
"Guinea","2020-06-29","3","-25.00"
"Guinea","2020-07-06","3","0.00"
"Guinea","2020-07-13","2","-33.33"
"Guinea","2020-07-20","4","100.00"
"Guinea","2020-07-27","2","-50.00"
"Guinea-Bissau","2020-01-20","0",NULL
"Guinea-Bissau","2020-01-27","0",NULL
"Guinea-Bissau","2020-02-03","0",NULL
"Guinea-Bissau","2020-02-10","0",NULL
"Guinea-Bissau","2020-02-17","0",NULL
"Guinea-Bissau","2020-02-24","0",NULL
"Guinea-Bissau","2020-03-02","0",NULL
"Guinea-Bissau","2020-03-09","0",NULL
"Guinea-Bissau","2020-03-16","0",NULL
"Guinea-Bissau","2020-03-23","0",NULL
"Guinea-Bissau","2020-03-30","0",NULL
"Guinea-Bissau","2020-04-06","0",NULL
"Guinea-Bissau","2020-04-13","0",NULL
"Guinea-Bissau","2020-04-20","1",NULL
"Guinea-Bissau","2020-04-27","0","-100.00"
"Guinea-Bissau","2020-05-04","2",NULL
"Guinea-Bissau","2020-05-11","1","-50.00"
"Guinea-Bissau","2020-05-18","2","100.00"
"Guinea-Bissau","2020-05-25","2","0.00"
"Guinea-Bissau","2020-06-01","4","100.00"
"Guinea-Bissau","2020-06-08","3","-25.00"
"Guinea-Bissau","2020-06-15","2","-33.33"
"Guinea-Bissau","2020-06-22","5","150.00"
"Guinea-Bissau","2020-06-29","3","-40.00"
"Guinea-Bissau","2020-07-06","1","-66.67"
"Guinea-Bissau","2020-07-13","0","-100.00"
"Guinea-Bissau","2020-07-20","0",NULL
"Guinea-Bissau","2020-07-27","0",NULL
"Guyana","2020-01-20","0",NULL
"Guyana","2020-01-27","0",NULL
"Guyana","2020-02-03","0",NULL
"Guyana","2020-02-10","0",NULL
"Guyana","2020-02-17","0",NULL
"Guyana","2020-02-24","0",NULL
"Guyana","2020-03-02","0",NULL
"Guyana","2020-03-09","1",NULL
"Guyana","2020-03-16","0","-100.00"
"Guyana","2020-03-23","0",NULL
"Guyana","2020-03-30","3",NULL
"Guyana","2020-04-06","2","-33.33"
"Guyana","2020-04-13","1","-50.00"
"Guyana","2020-04-20","1","0.00"
"Guyana","2020-04-27","1","0.00"
"Guyana","2020-05-04","1","0.00"
"Guyana","2020-05-11","0","-100.00"
"Guyana","2020-05-18","0",NULL
"Guyana","2020-05-25","2",NULL
"Guyana","2020-06-01","0","-100.00"
"Guyana","2020-06-08","0",NULL
"Guyana","2020-06-15","0",NULL
"Guyana","2020-06-22","0",NULL
"Guyana","2020-06-29","3",NULL
"Guyana","2020-07-06","2","-33.33"
"Guyana","2020-07-13","2","0.00"
"Guyana","2020-07-20","1","-50.00"
"Guyana","2020-07-27","0","-100.00"
"Haiti","2020-01-20","0",NULL
"Haiti","2020-01-27","0",NULL
"Haiti","2020-02-03","0",NULL
"Haiti","2020-02-10","0",NULL
"Haiti","2020-02-17","0",NULL
"Haiti","2020-02-24","0",NULL
"Haiti","2020-03-02","0",NULL
"Haiti","2020-03-09","0",NULL
"Haiti","2020-03-16","0",NULL
"Haiti","2020-03-23","0",NULL
"Haiti","2020-03-30","1",NULL
"Haiti","2020-04-06","2","100.00"
"Haiti","2020-04-13","0","-100.00"
"Haiti","2020-04-20","3",NULL
"Haiti","2020-04-27","3","0.00"
"Haiti","2020-05-04","6","100.00"
"Haiti","2020-05-11","5","-16.67"
"Haiti","2020-05-18","6","20.00"
"Haiti","2020-05-25","18","200.00"
"Haiti","2020-06-01","7","-61.11"
"Haiti","2020-06-08","19","171.43"
"Haiti","2020-06-15","18","-5.26"
"Haiti","2020-06-22","12","-33.33"
"Haiti","2020-06-29","13","8.33"
"Haiti","2020-07-06","26","100.00"
"Haiti","2020-07-13","7","-73.08"
"Haiti","2020-07-20","11","57.14"
"Haiti","2020-07-27","1","-90.91"
"Holy See","2020-01-20","0",NULL
"Holy See","2020-01-27","0",NULL
"Holy See","2020-02-03","0",NULL
"Holy See","2020-02-10","0",NULL
"Holy See","2020-02-17","0",NULL
"Holy See","2020-02-24","0",NULL
"Holy See","2020-03-02","0",NULL
"Holy See","2020-03-09","0",NULL
"Holy See","2020-03-16","0",NULL
"Holy See","2020-03-23","0",NULL
"Holy See","2020-03-30","0",NULL
"Holy See","2020-04-06","0",NULL
"Holy See","2020-04-13","0",NULL
"Holy See","2020-04-20","0",NULL
"Holy See","2020-04-27","0",NULL
"Holy See","2020-05-04","0",NULL
"Holy See","2020-05-11","0",NULL
"Holy See","2020-05-18","0",NULL
"Holy See","2020-05-25","0",NULL
"Holy See","2020-06-01","0",NULL
"Holy See","2020-06-08","0",NULL
"Holy See","2020-06-15","0",NULL
"Holy See","2020-06-22","0",NULL
"Holy See","2020-06-29","0",NULL
"Holy See","2020-07-06","0",NULL
"Holy See","2020-07-13","0",NULL
"Holy See","2020-07-20","0",NULL
"Holy See","2020-07-27","0",NULL
"Honduras","2020-01-20","0",NULL
"Honduras","2020-01-27","0",NULL
"Honduras","2020-02-03","0",NULL
"Honduras","2020-02-10","0",NULL
"Honduras","2020-02-17","0",NULL
"Honduras","2020-02-24","0",NULL
"Honduras","2020-03-02","0",NULL
"Honduras","2020-03-09","0",NULL
"Honduras","2020-03-16","0",NULL
"Honduras","2020-03-23","3",NULL
"Honduras","2020-03-30","19","533.33"
"Honduras","2020-04-06","3","-84.21"
"Honduras","2020-04-13","21","600.00"
"Honduras","2020-04-20","13","-38.10"
"Honduras","2020-04-27","23","76.92"
"Honduras","2020-05-04","26","13.04"
"Honduras","2020-05-11","34","30.77"
"Honduras","2020-05-18","38","11.76"
"Honduras","2020-05-25","32","-15.79"
"Honduras","2020-06-01","46","43.75"
"Honduras","2020-06-08","54","17.39"
"Honduras","2020-06-15","51","-5.56"
"Honduras","2020-06-22","116","127.45"
"Honduras","2020-06-29","160","37.93"
"Honduras","2020-07-06","135","-15.63"
"Honduras","2020-07-13","126","-6.67"
"Honduras","2020-07-20","216","71.43"
"Honduras","2020-07-27","50","-76.85"
"Hungary","2020-01-20","0",NULL
"Hungary","2020-01-27","0",NULL
"Hungary","2020-02-03","0",NULL
"Hungary","2020-02-10","0",NULL
"Hungary","2020-02-17","0",NULL
"Hungary","2020-02-24","0",NULL
"Hungary","2020-03-02","0",NULL
"Hungary","2020-03-09","1",NULL
"Hungary","2020-03-16","5","400.00"
"Hungary","2020-03-23","7","40.00"
"Hungary","2020-03-30","21","200.00"
"Hungary","2020-04-06","65","209.52"
"Hungary","2020-04-13","90","38.46"
"Hungary","2020-04-20","83","-7.78"
"Hungary","2020-04-27","68","-18.07"
"Hungary","2020-05-04","73","7.35"
"Hungary","2020-05-11","38","-47.95"
"Hungary","2020-05-18","35","-7.89"
"Hungary","2020-05-25","40","14.29"
"Hungary","2020-06-01","20","-50.00"
"Hungary","2020-06-08","16","-20.00"
"Hungary","2020-06-15","8","-50.00"
"Hungary","2020-06-22","11","37.50"
"Hungary","2020-06-29","8","-27.27"
"Hungary","2020-07-06","6","-25.00"
"Hungary","2020-07-13","1","-83.33"
"Hungary","2020-07-20","0","-100.00"
"Hungary","2020-07-27","0",NULL
"Iceland","2020-01-20","0",NULL
"Iceland","2020-01-27","0",NULL
"Iceland","2020-02-03","0",NULL
"Iceland","2020-02-10","0",NULL
"Iceland","2020-02-17","0",NULL
"Iceland","2020-02-24","0",NULL
"Iceland","2020-03-02","0",NULL
"Iceland","2020-03-09","5",NULL
"Iceland","2020-03-16","-4","-180.00"
"Iceland","2020-03-23","1","-125.00"
"Iceland","2020-03-30","2","100.00"
"Iceland","2020-04-06","4","100.00"
"Iceland","2020-04-13","1","-75.00"
"Iceland","2020-04-20","1","0.00"
"Iceland","2020-04-27","0","-100.00"
"Iceland","2020-05-04","0",NULL
"Iceland","2020-05-11","0",NULL
"Iceland","2020-05-18","0",NULL
"Iceland","2020-05-25","0",NULL
"Iceland","2020-06-01","0",NULL
"Iceland","2020-06-08","0",NULL
"Iceland","2020-06-15","0",NULL
"Iceland","2020-06-22","0",NULL
"Iceland","2020-06-29","0",NULL
"Iceland","2020-07-06","0",NULL
"Iceland","2020-07-13","0",NULL
"Iceland","2020-07-20","0",NULL
"Iceland","2020-07-27","0",NULL
"India","2020-01-20","0",NULL
"India","2020-01-27","0",NULL
"India","2020-02-03","0",NULL
"India","2020-02-10","0",NULL
"India","2020-02-17","0",NULL
"India","2020-02-24","0",NULL
"India","2020-03-02","0",NULL
"India","2020-03-09","2",NULL
"India","2020-03-16","5","150.00"
"India","2020-03-23","20","300.00"
"India","2020-03-30","72","260.00"
"India","2020-04-06","232","222.22"
"India","2020-04-13","228","-1.72"
"India","2020-04-20","322","41.23"
"India","2020-04-27","510","58.39"
"India","2020-05-04","821","60.98"
"India","2020-05-11","813","-0.97"
"India","2020-05-18","999","22.88"
"India","2020-05-25","1384","38.54"
"India","2020-06-01","1799","29.99"
"India","2020-06-08","2313","28.57"
"India","2020-06-15","4179","80.67"
"India","2020-06-22","2776","-33.57"
"India","2020-06-29","3218","15.92"
"India","2020-07-06","3481","8.17"
"India","2020-07-13","4323","24.19"
"India","2020-07-20","5274","22.00"
"India","2020-07-27","637","-87.92"
"Indonesia","2020-01-20","0",NULL
"Indonesia","2020-01-27","0",NULL
"Indonesia","2020-02-03","0",NULL
"Indonesia","2020-02-10","0",NULL
"Indonesia","2020-02-17","0",NULL
"Indonesia","2020-02-24","0",NULL
"Indonesia","2020-03-02","0",NULL
"Indonesia","2020-03-09","5",NULL
"Indonesia","2020-03-16","43","760.00"
"Indonesia","2020-03-23","66","53.49"
"Indonesia","2020-03-30","84","27.27"
"Indonesia","2020-04-06","175","108.33"
"Indonesia","2020-04-13","209","19.43"
"Indonesia","2020-04-20","161","-22.97"
"Indonesia","2020-04-27","102","-36.65"
"Indonesia","2020-05-04","128","25.49"
"Indonesia","2020-05-11","175","36.72"
"Indonesia","2020-05-18","224","28.00"
"Indonesia","2020-05-25","241","7.59"
"Indonesia","2020-06-01","238","-1.24"
"Indonesia","2020-06-08","283","18.91"
"Indonesia","2020-06-15","331","16.96"
"Indonesia","2020-06-22","289","-12.69"
"Indonesia","2020-06-29","417","44.29"
"Indonesia","2020-07-06","435","4.32"
"Indonesia","2020-07-13","537","23.45"
"Indonesia","2020-07-20","638","18.81"
"Indonesia","2020-07-27","57","-91.07"
"Iran","2020-01-20","0",NULL
"Iran","2020-01-27","0",NULL
"Iran","2020-02-03","0",NULL
"Iran","2020-02-10","0",NULL
"Iran","2020-02-17","8",NULL
"Iran","2020-02-24","46","475.00"
"Iran","2020-03-02","140","204.35"
"Iran","2020-03-09","530","278.57"
"Iran","2020-03-16","961","81.32"
"Iran","2020-03-23","955","-0.62"
"Iran","2020-03-30","963","0.84"
"Iran","2020-04-06","871","-9.55"
"Iran","2020-04-13","644","-26.06"
"Iran","2020-04-20","592","-8.07"
"Iran","2020-04-27","493","-16.72"
"Iran","2020-05-04","437","-11.36"
"Iran","2020-05-11","348","-20.37"
"Iran","2020-05-18","429","23.28"
"Iran","2020-05-25","380","-11.42"
"Iran","2020-06-01","484","27.37"
"Iran","2020-06-08","556","14.88"
"Iran","2020-06-15","786","41.37"
"Iran","2020-06-22","885","12.60"
"Iran","2020-06-29","1063","20.11"
"Iran","2020-07-06","1258","18.34"
"Iran","2020-07-13","1359","8.03"
"Iran","2020-07-20","1512","11.26"
"Iran","2020-07-27","212","-85.98"
"Iraq","2020-01-20","0",NULL
"Iraq","2020-01-27","0",NULL
"Iraq","2020-02-03","0",NULL
"Iraq","2020-02-10","0",NULL
"Iraq","2020-02-17","0",NULL
"Iraq","2020-02-24","0",NULL
"Iraq","2020-03-02","6",NULL
"Iraq","2020-03-09","4","-33.33"
"Iraq","2020-03-16","10","150.00"
"Iraq","2020-03-23","22","120.00"
"Iraq","2020-03-30","19","-13.64"
"Iraq","2020-04-06","15","-21.05"
"Iraq","2020-04-13","6","-60.00"
"Iraq","2020-04-20","5","-16.67"
"Iraq","2020-04-27","10","100.00"
"Iraq","2020-05-04","12","20.00"
"Iraq","2020-05-11","14","16.67"
"Iraq","2020-05-18","37","164.29"
"Iraq","2020-05-25","45","21.62"
"Iraq","2020-06-01","141","213.33"
"Iraq","2020-06-08","261","85.11"
"Iraq","2020-06-15","493","88.89"
"Iraq","2020-06-22","656","33.06"
"Iraq","2020-06-29","717","9.30"
"Iraq","2020-07-06","677","-5.58"
"Iraq","2020-07-13","631","-6.79"
"Iraq","2020-07-20","581","-7.92"
"Iraq","2020-07-27","96","-83.48"
"Ireland","2020-01-20","0",NULL
"Ireland","2020-01-27","0",NULL
"Ireland","2020-02-03","0",NULL
"Ireland","2020-02-10","0",NULL
"Ireland","2020-02-17","0",NULL
"Ireland","2020-02-24","0",NULL
"Ireland","2020-03-02","0",NULL
"Ireland","2020-03-09","2",NULL
"Ireland","2020-03-16","2","0.00"
"Ireland","2020-03-23","42","2000.00"
"Ireland","2020-03-30","112","166.67"
"Ireland","2020-04-06","176","57.14"
"Ireland","2020-04-13","276","56.82"
"Ireland","2020-04-20","477","72.83"
"Ireland","2020-04-27","216","-54.72"
"Ireland","2020-05-04","155","-28.24"
"Ireland","2020-05-11","85","-45.16"
"Ireland","2020-05-18","65","-23.53"
"Ireland","2020-05-25","44","-32.31"
"Ireland","2020-06-01","27","-38.64"
"Ireland","2020-06-08","27","0.00"
"Ireland","2020-06-15","9","-66.67"
"Ireland","2020-06-22","20","122.22"
"Ireland","2020-06-29","6","-70.00"
"Ireland","2020-07-06","5","-16.67"
"Ireland","2020-07-13","7","40.00"
"Ireland","2020-07-20","11","57.14"
"Ireland","2020-07-27","0","-100.00"
"Israel","2020-01-20","0",NULL
"Israel","2020-01-27","0",NULL
"Israel","2020-02-03","0",NULL
"Israel","2020-02-10","0",NULL
"Israel","2020-02-17","0",NULL
"Israel","2020-02-24","0",NULL
"Israel","2020-03-02","0",NULL
"Israel","2020-03-09","0",NULL
"Israel","2020-03-16","1",NULL
"Israel","2020-03-23","14","1300.00"
"Israel","2020-03-30","34","142.86"
"Israel","2020-04-06","54","58.82"
"Israel","2020-04-13","69","27.78"
"Israel","2020-04-20","29","-57.97"
"Israel","2020-04-27","31","6.90"
"Israel","2020-05-04","20","-35.48"
"Israel","2020-05-11","20","0.00"
"Israel","2020-05-18","7","-65.00"
"Israel","2020-05-25","6","-14.29"
"Israel","2020-06-01","13","116.67"
"Israel","2020-06-08","2","-84.62"
"Israel","2020-06-15","6","200.00"
"Israel","2020-06-22","12","100.00"
"Israel","2020-06-29","13","8.33"
"Israel","2020-07-06","31","138.46"
"Israel","2020-07-13","47","51.61"
"Israel","2020-07-20","61","29.79"
"Israel","2020-07-27","4","-93.44"
"Italy","2020-01-20","0",NULL
"Italy","2020-01-27","0",NULL
"Italy","2020-02-03","0",NULL
"Italy","2020-02-10","0",NULL
"Italy","2020-02-17","3",NULL
"Italy","2020-02-24","31","933.33"
"Italy","2020-03-02","332","970.97"
"Italy","2020-03-09","1443","334.64"
"Italy","2020-03-16","3667","154.12"
"Italy","2020-03-23","5303","44.61"
"Italy","2020-03-30","5108","-3.68"
"Italy","2020-04-06","4012","-21.46"
"Italy","2020-04-13","3761","-6.26"
"Italy","2020-04-20","2984","-20.66"
"Italy","2020-04-27","2240","-24.93"
"Italy","2020-05-04","1676","-25.18"
"Italy","2020-05-11","1348","-19.57"
"Italy","2020-05-18","877","-34.94"
"Italy","2020-05-25","630","-28.16"
"Italy","2020-06-01","484","-23.17"
"Italy","2020-06-08","446","-7.85"
"Italy","2020-06-15","289","-35.20"
"Italy","2020-06-22","104","-64.01"
"Italy","2020-06-29","123","18.27"
"Italy","2020-07-06","93","-24.39"
"Italy","2020-07-13","91","-2.15"
"Italy","2020-07-20","62","-31.87"
"Italy","2020-07-27","5","-91.94"
"Jamaica","2020-01-20","0",NULL
"Jamaica","2020-01-27","0",NULL
"Jamaica","2020-02-03","0",NULL
"Jamaica","2020-02-10","0",NULL
"Jamaica","2020-02-17","0",NULL
"Jamaica","2020-02-24","0",NULL
"Jamaica","2020-03-02","0",NULL
"Jamaica","2020-03-09","0",NULL
"Jamaica","2020-03-16","1",NULL
"Jamaica","2020-03-23","0","-100.00"
"Jamaica","2020-03-30","2",NULL
"Jamaica","2020-04-06","1","-50.00"
"Jamaica","2020-04-13","1","0.00"
"Jamaica","2020-04-20","2","100.00"
"Jamaica","2020-04-27","2","0.00"
"Jamaica","2020-05-04","0","-100.00"
"Jamaica","2020-05-11","0",NULL
"Jamaica","2020-05-18","0",NULL
"Jamaica","2020-05-25","0",NULL
"Jamaica","2020-06-01","1",NULL
"Jamaica","2020-06-08","0","-100.00"
"Jamaica","2020-06-15","0",NULL
"Jamaica","2020-06-22","0",NULL
"Jamaica","2020-06-29","0",NULL
"Jamaica","2020-07-06","0",NULL
"Jamaica","2020-07-13","0",NULL
"Jamaica","2020-07-20","0",NULL
"Jamaica","2020-07-27","0",NULL
"Japan","2020-01-20","0",NULL
"Japan","2020-01-27","0",NULL
"Japan","2020-02-03","0",NULL
"Japan","2020-02-10","1",NULL
"Japan","2020-02-17","1","0.00"
"Japan","2020-02-24","4","300.00"
"Japan","2020-03-02","2","-50.00"
"Japan","2020-03-09","16","700.00"
"Japan","2020-03-16","16","0.00"
"Japan","2020-03-23","23","43.75"
"Japan","2020-03-30","30","30.43"
"Japan","2020-04-06","54","80.00"
"Japan","2020-04-13","108","100.00"
"Japan","2020-04-20","140","29.63"
"Japan","2020-04-27","165","17.86"
"Japan","2020-05-04","106","-35.76"
"Japan","2020-05-11","121","14.15"
"Japan","2020-05-18","65","-46.28"
"Japan","2020-05-25","46","-29.23"
"Japan","2020-06-01","19","-58.70"
"Japan","2020-06-08","10","-47.37"
"Japan","2020-06-15","28","180.00"
"Japan","2020-06-22","17","-39.29"
"Japan","2020-06-29","5","-70.59"
"Japan","2020-07-06","6","20.00"
"Japan","2020-07-13","3","-50.00"
"Japan","2020-07-20","12","300.00"
"Japan","2020-07-27","0","-100.00"
"Jordan","2020-01-20","0",NULL
"Jordan","2020-01-27","0",NULL
"Jordan","2020-02-03","0",NULL
"Jordan","2020-02-10","0",NULL
"Jordan","2020-02-17","0",NULL
"Jordan","2020-02-24","0",NULL
"Jordan","2020-03-02","0",NULL
"Jordan","2020-03-09","0",NULL
"Jordan","2020-03-16","0",NULL
"Jordan","2020-03-23","3",NULL
"Jordan","2020-03-30","2","-33.33"
"Jordan","2020-04-06","2","0.00"
"Jordan","2020-04-13","0","-100.00"
"Jordan","2020-04-20","0",NULL
"Jordan","2020-04-27","2",NULL
"Jordan","2020-05-04","0","-100.00"
"Jordan","2020-05-11","0",NULL
"Jordan","2020-05-18","0",NULL
"Jordan","2020-05-25","0",NULL
"Jordan","2020-06-01","0",NULL
"Jordan","2020-06-08","0",NULL
"Jordan","2020-06-15","0",NULL
"Jordan","2020-06-22","0",NULL
"Jordan","2020-06-29","1",NULL
"Jordan","2020-07-06","0","-100.00"
"Jordan","2020-07-13","1",NULL
"Jordan","2020-07-20","0","-100.00"
"Jordan","2020-07-27","0",NULL
"Kazakhstan","2020-01-20","0",NULL
"Kazakhstan","2020-01-27","0",NULL
"Kazakhstan","2020-02-03","0",NULL
"Kazakhstan","2020-02-10","0",NULL
"Kazakhstan","2020-02-17","0",NULL
"Kazakhstan","2020-02-24","0",NULL
"Kazakhstan","2020-03-02","0",NULL
"Kazakhstan","2020-03-09","0",NULL
"Kazakhstan","2020-03-16","0",NULL
"Kazakhstan","2020-03-23","1",NULL
"Kazakhstan","2020-03-30","5","400.00"
"Kazakhstan","2020-04-06","4","-20.00"
"Kazakhstan","2020-04-13","7","75.00"
"Kazakhstan","2020-04-20","8","14.29"
"Kazakhstan","2020-04-27","2","-75.00"
"Kazakhstan","2020-05-04","4","100.00"
"Kazakhstan","2020-05-11","3","-25.00"
"Kazakhstan","2020-05-18","1","-66.67"
"Kazakhstan","2020-05-25","5","400.00"
"Kazakhstan","2020-06-01","16","220.00"
"Kazakhstan","2020-06-08","21","31.25"
"Kazakhstan","2020-06-15","43","104.76"
"Kazakhstan","2020-06-22","58","34.88"
"Kazakhstan","2020-06-29","10","-82.76"
"Kazakhstan","2020-07-06","187","1770.00"
"Kazakhstan","2020-07-13","0","-100.00"
"Kazakhstan","2020-07-20","210",NULL
"Kazakhstan","2020-07-27","0","-100.00"
"Kenya","2020-01-20","0",NULL
"Kenya","2020-01-27","0",NULL
"Kenya","2020-02-03","0",NULL
"Kenya","2020-02-10","0",NULL
"Kenya","2020-02-17","0",NULL
"Kenya","2020-02-24","0",NULL
"Kenya","2020-03-02","0",NULL
"Kenya","2020-03-09","0",NULL
"Kenya","2020-03-16","0",NULL
"Kenya","2020-03-23","1",NULL
"Kenya","2020-03-30","3","200.00"
"Kenya","2020-04-06","4","33.33"
"Kenya","2020-04-13","6","50.00"
"Kenya","2020-04-20","0","-100.00"
"Kenya","2020-04-27","10",NULL
"Kenya","2020-05-04","8","-20.00"
"Kenya","2020-05-11","18","125.00"
"Kenya","2020-05-18","1","-94.44"
"Kenya","2020-05-25","13","1200.00"
"Kenya","2020-06-01","20","53.85"
"Kenya","2020-06-08","19","-5.00"
"Kenya","2020-06-15","20","5.26"
"Kenya","2020-06-22","20","0.00"
"Kenya","2020-06-29","17","-15.00"
"Kenya","2020-07-06","25","47.06"
"Kenya","2020-07-13","49","96.00"
"Kenya","2020-07-20","46","-6.12"
"Kenya","2020-07-27","5","-89.13"
"Kosovo","2020-01-20","0",NULL
"Kosovo","2020-01-27","0",NULL
"Kosovo","2020-02-03","0",NULL
"Kosovo","2020-02-10","0",NULL
"Kosovo","2020-02-17","0",NULL
"Kosovo","2020-02-24","0",NULL
"Kosovo","2020-03-02","0",NULL
"Kosovo","2020-03-09","0",NULL
"Kosovo","2020-03-16","0",NULL
"Kosovo","2020-03-23","1",NULL
"Kosovo","2020-03-30","0","-100.00"
"Kosovo","2020-04-06","6",NULL
"Kosovo","2020-04-13","5","-16.67"
"Kosovo","2020-04-20","9","80.00"
"Kosovo","2020-04-27","1","-88.89"
"Kosovo","2020-05-04","6","500.00"
"Kosovo","2020-05-11","1","-83.33"
"Kosovo","2020-05-18","0","-100.00"
"Kosovo","2020-05-25","1",NULL
"Kosovo","2020-06-01","0","-100.00"
"Kosovo","2020-06-08","2",NULL
"Kosovo","2020-06-15","1","-50.00"
"Kosovo","2020-06-22","4","300.00"
"Kosovo","2020-06-29","29","625.00"
"Kosovo","2020-07-06","36","24.14"
"Kosovo","2020-07-13","33","-8.33"
"Kosovo","2020-07-20","34","3.03"
"Kosovo","2020-07-27","16","-52.94"
"Kuwait","2020-01-20","0",NULL
"Kuwait","2020-01-27","0",NULL
"Kuwait","2020-02-03","0",NULL
"Kuwait","2020-02-10","0",NULL
"Kuwait","2020-02-17","0",NULL
"Kuwait","2020-02-24","0",NULL
"Kuwait","2020-03-02","0",NULL
"Kuwait","2020-03-09","0",NULL
"Kuwait","2020-03-16","0",NULL
"Kuwait","2020-03-23","0",NULL
"Kuwait","2020-03-30","1",NULL
"Kuwait","2020-04-06","0","-100.00"
"Kuwait","2020-04-13","6",NULL
"Kuwait","2020-04-20","13","116.67"
"Kuwait","2020-04-27","18","38.46"
"Kuwait","2020-05-04","20","11.11"
"Kuwait","2020-05-11","54","170.00"
"Kuwait","2020-05-18","44","-18.52"
"Kuwait","2020-05-25","56","27.27"
"Kuwait","2020-06-01","52","-7.14"
"Kuwait","2020-06-08","32","-38.46"
"Kuwait","2020-06-15","30","-6.25"
"Kuwait","2020-06-22","22","-26.67"
"Kuwait","2020-06-29","20","-9.09"
"Kuwait","2020-07-06","22","10.00"
"Kuwait","2020-07-13","18","-18.18"
"Kuwait","2020-07-20","25","38.89"
"Kuwait","2020-07-27","5","-80.00"
